ClienteID,Sexo,EstadoCivil,DomicilioDepartamento,DomicilioProvincia,DomicilioDistrito,FechaNacimiento,TipoPersona,VentaID
193136,masculino,soltero,la libertad,trujillo,moche,1978-08-16 00:00:00,persona natural,147754
193152,masculino,soltero,lima,lima,santiago de surco,1988-05-11 00:00:00,persona natural,147774
192948,masculino,soltero,cuzco,cusco,wanchaq,1981-03-13 00:00:00,persona natural,147994
192833,femenino,soltero,ancash,santa,nuevo chimbote,1985-10-27 00:00:00,persona natural,148004
193678,masculino,soltero,la libertad,trujillo,el porvenir,1990-05-05 00:00:00,persona natural,148113
193678,masculino,soltero,la libertad,trujillo,el porvenir,1990-05-05 00:00:00,persona natural,148122
193563,masculino,soltero,lima,lima,independencia,1954-08-29 00:00:00,persona natural,148357
193443,masculino,soltero,lima,lima,san martin de porres,1965-12-16 00:00:00,persona natural,148378
83336,masculino,soltero,cuzco,cusco,wanchaq,1989-10-25 00:00:00,persona natural,148583
194318,masculino,soltero,lima,huaral,huaral,1976-02-27 00:00:00,persona natural,148732
194416,masculino,soltero,la libertad,santiago de chuco,sitabamba,1959-07-01 00:00:00,persona natural,148788
194804,masculino,soltero,lima,lima,s.j.de lurigancho,1994-08-08 00:00:00,persona natural,148963
194818,masculino,soltero,lambayeque,chiclayo,pomalca,1976-06-23 00:00:00,persona natural,148989
194934,masculino,soltero,la libertad,sanchez carrion,sartimbamba,1966-02-14 00:00:00,persona natural,149053
194934,masculino,soltero,la libertad,sanchez carrion,sartimbamba,1966-02-14 00:00:00,persona natural,149054
194663,masculino,soltero,arequipa,castilla,orcopampa,1959-11-20 00:00:00,persona natural,149144
195093,masculino,soltero,ancash,santa,santa,1991-09-18 00:00:00,persona natural,149201
194926,masculino,soltero,cuzco,urubamba,chinchero,1975-01-19 00:00:00,persona natural,149259
195078,masculino,soltero,cuzco,cusco,cuzco,1978-12-14 00:00:00,persona natural,149283
195275,femenino,casado,lima,lima,la molina,1961-11-03 00:00:00,persona natural,149329
195257,femenino,soltero,callao,callao,callao,1987-12-19 00:00:00,persona natural,149409
195527,masculino,conviviente,cuzco,cusco,san sebastian,1971-02-07 00:00:00,persona natural,149613
195565,NO ESPECIFICA,"",lima,lima,comas,2016-08-03 00:00:00,persona jurídica,149923
196056,masculino,soltero,ancash,santa,chimbote,1992-08-22 00:00:00,persona natural,149939
196135,masculino,casado,lambayeque,chiclayo,patapo,1991-03-09 00:00:00,persona natural,149942
194738,femenino,casado,la libertad,trujillo,moche,1967-08-09 00:00:00,persona natural,150172
196403,femenino,soltero,lima,lima,ate,1971-03-05 00:00:00,persona natural,150190
196542,masculino,soltero,lambayeque,chiclayo,chiclayo,1971-04-11 00:00:00,persona natural,150215
195654,NO ESPECIFICA,"",lima,lima,ate,2016-09-12 00:00:00,persona jurídica,150235
196460,femenino,soltero,lambayeque,chiclayo,chiclayo,1969-07-22 00:00:00,persona natural,150359
66062,masculino,viudo,piura,piura,piura,1977-07-05 00:00:00,persona natural,150378
196781,masculino,soltero,lima,lima,ate,1987-05-21 00:00:00,persona natural,150386
4484,masculino,soltero,piura,sullana,sullana,1979-03-04 00:00:00,persona natural,150586
197387,masculino,soltero,cajamarca,chota,lajas,1975-12-14 00:00:00,persona natural,150873
196781,masculino,soltero,lima,lima,ate,1987-05-21 00:00:00,persona natural,150925
197373,femenino,soltero,lambayeque,chiclayo,la victoria,1990-11-08 00:00:00,persona natural,150940
197458,masculino,casado,lima,cañete,mala,1966-01-06 00:00:00,persona natural,151075
197345,masculino,casado,cuzco,calca,calca,1955-11-25 00:00:00,persona natural,151089
197417,masculino,soltero,lima,lima,san martin de porres,1993-08-05 00:00:00,persona natural,151155
197311,femenino,soltero,lima,lima,s.j.de lurigancho,1980-03-07 00:00:00,persona natural,151166
197727,masculino,soltero,lima,lima,san martin de porres,1987-11-02 00:00:00,persona natural,151322
197938,masculino,soltero,lambayeque,ferre¥afe,pueblo nuevo,1979-06-27 00:00:00,persona natural,151396
197864,masculino,soltero,lima,lima,el agustino,1977-02-15 00:00:00,persona natural,151448
198417,masculino,soltero,amazonas,bagua,bagua,1978-08-19 00:00:00,persona natural,151586
198571,masculino,soltero,cuzco,cusco,santiago,1996-11-18 00:00:00,persona natural,151985
198813,NO ESPECIFICA,"",lima,lima,cercado de lima,2015-11-05 00:00:00,persona jurídica,152429
198991,masculino,soltero,arequipa,arequipa,paucarpata,1971-06-12 00:00:00,persona natural,152462
199084,NO ESPECIFICA,"",lambayeque,chiclayo,chiclayo,2013-01-01 00:00:00,persona jurídica,152575
198787,masculino,soltero,la libertad,trujillo,victor larco herrera,1988-05-21 00:00:00,persona natural,152606
199212,femenino,soltero,cuzco,cusco,cuzco,1968-04-27 00:00:00,persona natural,152669
199113,masculino,casado,cuzco,cusco,wanchaq,1973-01-27 00:00:00,persona natural,152737
199660,masculino,casado,lima,lima,lurigancho (chosica),1953-05-05 00:00:00,persona natural,152770
198558,masculino,soltero,la libertad,trujillo,trujillo,1989-01-09 00:00:00,persona natural,152851
199936,masculino,soltero,arequipa,arequipa,jacobo hunter,1963-11-11 00:00:00,persona natural,153188
200055,masculino,soltero,madre de dios,tambopata,las piedras,1975-06-29 00:00:00,persona natural,153212
199879,masculino,divorciado,lima,lima,san borja,1963-02-14 00:00:00,persona natural,153218
200304,masculino,casado,lima,lima,santa anita,1978-03-17 00:00:00,persona natural,153231
200465,masculino,soltero,madre de dios,tambopata,tambopata,1988-09-18 00:00:00,persona natural,153414
200337,femenino,casado,madre de dios,tambopata,tambopata,1987-11-11 00:00:00,persona natural,153422
200286,masculino,soltero,cuzco,cusco,san jeronimo,1990-06-25 00:00:00,persona natural,153452
200500,masculino,casado,lima,lima,san martin de porres,1975-12-01 00:00:00,persona natural,153457
200679,masculino,soltero,cuzco,cusco,wanchaq,1982-08-02 00:00:00,persona natural,153463
200204,masculino,soltero,ancash,santa,chimbote,1976-07-10 00:00:00,persona natural,153540
200640,masculino,soltero,cuzco,cusco,cuzco,1978-06-07 00:00:00,persona natural,153544
200740,masculino,casado,lambayeque,lambayeque,lambayeque,1982-08-04 00:00:00,persona natural,153555
198865,femenino,casado,lima,lima,lurigancho (chosica),1988-05-02 00:00:00,persona natural,153568
200622,femenino,soltero,la libertad,trujillo,trujillo,1985-06-22 00:00:00,persona natural,153625
200831,masculino,soltero,cuzco,cusco,cuzco,1980-05-04 00:00:00,persona natural,153726
201066,masculino,casado,arequipa,caylloma,majes,1975-01-22 00:00:00,persona natural,153734
201066,masculino,casado,arequipa,caylloma,majes,1975-01-22 00:00:00,persona natural,153736
200802,masculino,casado,piura,piura,26 de octubre,1987-09-18 00:00:00,persona natural,153938
201128,masculino,soltero,lima,lima,villa maria del triunfo,1991-06-03 00:00:00,persona natural,154022
201258,femenino,soltero,cuzco,cusco,san sebastian,1973-07-16 00:00:00,persona natural,154052
201315,masculino,soltero,cuzco,cusco,cuzco,1991-02-28 00:00:00,persona natural,154134
201067,NO ESPECIFICA,"",lima,lima,independencia,2014-05-17 00:00:00,persona jurídica,154179
201500,femenino,soltero,lima,lima,s.j.de lurigancho,1993-03-11 00:00:00,persona natural,154206
199995,femenino,soltero,lima,lima,s.j.de lurigancho,1993-08-08 00:00:00,persona natural,154260
201711,masculino,soltero,lima,lima,villa maria del triunfo,1976-09-04 00:00:00,persona natural,154407
201919,masculino,soltero,lima,lima,chorrillos,1992-02-01 00:00:00,persona natural,154483
201998,masculino,soltero,lima,lima,ate,1990-01-03 00:00:00,persona natural,154588
202265,femenino,viudo,piura,piura,castilla,1967-06-15 00:00:00,persona natural,154630
202264,NO ESPECIFICA,"",cuzco,canchis,sicuani,2003-08-22 00:00:00,persona jurídica,154848
202447,masculino,casado,cuzco,cusco,wanchaq,1963-11-19 00:00:00,persona natural,154892
201832,masculino,soltero,la libertad,trujillo,la esperanza,1983-02-15 00:00:00,persona natural,154897
202656,femenino,soltero,lima,lima,santa anita,1973-03-23 00:00:00,persona natural,154903
202762,masculino,soltero,cuzco,espinar,espinar,1983-08-08 00:00:00,persona natural,154927
202483,masculino,soltero,arequipa,arequipa,cerro colorado,1987-10-08 00:00:00,persona natural,154952
202558,femenino,soltero,la libertad,trujillo,trujillo,1976-10-27 00:00:00,persona natural,155133
202096,masculino,soltero,lambayeque,chiclayo,chiclayo,1996-04-02 00:00:00,persona natural,155171
202774,masculino,soltero,lambayeque,chiclayo,chiclayo,1994-03-04 00:00:00,persona natural,155306
202908,femenino,casado,lima,lima,lurigancho (chosica),1978-11-27 00:00:00,persona natural,155308
203255,NO ESPECIFICA,"",lima,lima,san miguel,2015-11-27 00:00:00,persona jurídica,155405
202047,masculino,soltero,la libertad,trujillo,victor larco herrera,1979-04-21 00:00:00,persona natural,155440
203184,masculino,soltero,lambayeque,chiclayo,chiclayo,1988-09-20 00:00:00,persona natural,155583
203042,masculino,soltero,cuzco,quispicanchi,huaro,1982-04-09 00:00:00,persona natural,155803
203464,masculino,soltero,la libertad,trujillo,la esperanza,1979-10-25 00:00:00,persona natural,155816
203464,masculino,soltero,la libertad,trujillo,la esperanza,1979-10-25 00:00:00,persona natural,155817
203706,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1967-07-27 00:00:00,persona natural,155929
203757,masculino,casado,lima,lima,ate,1969-01-20 00:00:00,persona natural,155938
192479,NO ESPECIFICA,"",cuzco,cusco,cuzco,2009-05-27 00:00:00,persona jurídica,155991
203590,femenino,soltero,ica,chincha,grocio prado,1971-01-27 00:00:00,persona natural,156031
203946,femenino,soltero,lima,lima,san martin de porres,1988-08-27 00:00:00,persona natural,156055
203924,masculino,soltero,callao,callao,callao,1982-02-05 00:00:00,persona natural,156119
203651,masculino,soltero,piura,sullana,bellavista,1991-03-16 00:00:00,persona natural,156297
204355,masculino,soltero,lambayeque,chiclayo,chiclayo,1981-03-07 00:00:00,persona natural,156418
203794,masculino,soltero,la libertad,trujillo,trujillo,1980-05-04 00:00:00,persona natural,156532
204411,masculino,soltero,lima,lima,puente piedra,1975-11-27 00:00:00,persona natural,156547
204219,masculino,soltero,la libertad,trujillo,el porvenir,1974-01-24 00:00:00,persona natural,156586
204114,masculino,soltero,cuzco,cusco,san jeronimo,1987-01-20 00:00:00,persona natural,156610
204689,femenino,casado,lima,lima,santa anita,1975-06-11 00:00:00,persona natural,156751
204457,NO ESPECIFICA,"",arequipa,arequipa,yanahuara,2008-11-11 00:00:00,persona jurídica,156797
205134,masculino,casado,lima,lima,breña,1959-05-05 00:00:00,persona natural,156854
204993,masculino,casado,madre de dios,tambopata,tambopata,1981-04-27 00:00:00,persona natural,156948
204357,NO ESPECIFICA,"",la libertad,trujillo,trujillo,2012-01-07 00:00:00,persona jurídica,156958
204357,NO ESPECIFICA,"",la libertad,trujillo,trujillo,2012-01-07 00:00:00,persona jurídica,156960
205016,femenino,soltero,junin,huancayo,chilca,1988-04-08 00:00:00,persona natural,156985
202870,masculino,soltero,junin,huancayo,el tambo,1982-01-20 00:00:00,persona natural,157079
203890,masculino,casado,ancash,santa,chimbote,1981-05-03 00:00:00,persona natural,157122
205173,femenino,soltero,cuzco,cusco,san sebastian,1987-04-12 00:00:00,persona natural,157152
203854,NO ESPECIFICA,"",madre de dios,manu,huepetuhe,2012-04-27 00:00:00,persona jurídica,157190
205188,masculino,soltero,arequipa,arequipa,cayma,1970-11-01 00:00:00,persona natural,157252
204829,masculino,soltero,lambayeque,ferre¥afe,pueblo nuevo,1992-11-13 00:00:00,persona natural,157266
205627,masculino,soltero,lima,lima,ate,1990-09-07 00:00:00,persona natural,157572
206116,masculino,soltero,lima,lima,la victoria,1971-03-31 00:00:00,persona natural,157868
206383,masculino,soltero,lima,lima,la molina,1992-10-13 00:00:00,persona natural,157962
205834,femenino,casado,lima,lima,los olivos,1990-01-01 00:00:00,persona natural,157983
206376,masculino,soltero,lima,lima,puente piedra,1985-06-23 00:00:00,persona natural,158102
206624,masculino,casado,lima,lima,comas,1969-07-15 00:00:00,persona natural,158150
206557,masculino,casado,madre de dios,tambopata,las piedras,1987-05-03 00:00:00,persona natural,158199
206819,NO ESPECIFICA,"",lima,lima,cercado de lima,2015-05-09 00:00:00,persona jurídica,158242
206819,NO ESPECIFICA,"",lima,lima,cercado de lima,2015-05-09 00:00:00,persona jurídica,158244
107329,femenino,soltero,callao,callao,callao,1970-02-24 00:00:00,persona natural,158341
206764,femenino,soltero,cuzco,cusco,santiago,1981-08-12 00:00:00,persona natural,158372
206618,masculino,soltero,lambayeque,chiclayo,santa rosa,1993-03-02 00:00:00,persona natural,158373
206963,masculino,soltero,lima,lima,san luis,1987-02-08 00:00:00,persona natural,158612
207252,masculino,soltero,piura,piura,piura,1970-01-21 00:00:00,persona natural,158825
131562,masculino,casado,lima,lima,santa anita,1964-06-15 00:00:00,persona natural,158914
207133,masculino,casado,junin,huancayo,el tambo,1971-02-04 00:00:00,persona natural,158963
150397,femenino,casado,lima,lima,santa anita,1971-05-27 00:00:00,persona natural,159093
207580,masculino,soltero,la libertad,trujillo,florencia de mora,1996-06-30 00:00:00,persona natural,159301
207691,masculino,soltero,lima,lima,lurigancho (chosica),1983-02-24 00:00:00,persona natural,159344
208182,masculino,soltero,lima,lima,ate,1993-11-24 00:00:00,persona natural,159368
207301,masculino,casado,junin,huancayo,san jeronimo de tunan,1956-02-13 00:00:00,persona natural,159374
208169,femenino,soltero,junin,concepcion,concepcion,1978-09-02 00:00:00,persona natural,159609
208467,masculino,soltero,lima,lima,villa maria del triunfo,1978-10-21 00:00:00,persona natural,159669
208241,masculino,casado,lima,lima,independencia,1982-01-16 00:00:00,persona natural,159670
208159,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1993-01-16 00:00:00,persona natural,159696
208552,masculino,soltero,lima,lima,los olivos,1975-12-17 00:00:00,persona natural,159762
208466,masculino,soltero,la libertad,trujillo,trujillo,1978-12-17 00:00:00,persona natural,159956
208514,femenino,soltero,arequipa,arequipa,miraflores,1976-03-26 00:00:00,persona natural,160066
209167,masculino,soltero,lima,lima,los olivos,1988-01-16 00:00:00,persona natural,160207
209362,masculino,divorciado,lima,lima,el agustino,1984-12-13 00:00:00,persona natural,160221
209125,masculino,soltero,la libertad,trujillo,laredo,1990-06-21 00:00:00,persona natural,160224
209269,femenino,casado,lima,lima,santiago de surco,1991-11-10 00:00:00,persona natural,160301
208888,femenino,soltero,junin,huancayo,chupuro,1988-10-08 00:00:00,persona natural,160390
209514,NO ESPECIFICA,"",cuzco,calca,calca,2017-09-22 00:00:00,persona jurídica,160468
209256,masculino,soltero,lima,lima,lurigancho (chosica),1981-08-10 00:00:00,persona natural,160500
209230,masculino,soltero,la libertad,trujillo,la esperanza,1971-04-03 00:00:00,persona natural,160506
209230,masculino,soltero,la libertad,trujillo,la esperanza,1971-04-03 00:00:00,persona natural,160508
208677,femenino,soltero,lima,lima,san juan de miraflores,1986-09-23 00:00:00,persona natural,160602
208940,femenino,soltero,junin,concepcion,matahuasi,1986-10-16 00:00:00,persona natural,160697
209637,femenino,soltero,lima,lima,san martin de porres,1964-12-30 00:00:00,persona natural,160720
209449,masculino,soltero,junin,huancayo,el tambo,1970-05-09 00:00:00,persona natural,160730
209599,NO ESPECIFICA,"",lambayeque,chiclayo,la victoria,2012-09-20 00:00:00,persona jurídica,160827
208635,masculino,soltero,ancash,santa,nuevo chimbote,1981-02-19 00:00:00,persona natural,160918
209855,masculino,casado,callao,callao,la perla,1965-05-25 00:00:00,persona natural,161010
209886,masculino,soltero,lambayeque,chiclayo,la victoria,1974-09-09 00:00:00,persona natural,161011
210141,masculino,divorciado,lima,lima,lurin,1971-05-04 00:00:00,persona natural,161054
210176,masculino,soltero,madre de dios,tambopata,tambopata,1980-12-28 00:00:00,persona natural,161226
210176,masculino,soltero,madre de dios,tambopata,tambopata,1980-12-28 00:00:00,persona natural,161228
210278,masculino,soltero,lima,lima,s.j.de lurigancho,1991-05-02 00:00:00,persona natural,161246
209661,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1992-11-30 00:00:00,persona natural,161253
210153,masculino,casado,lima,lima,la victoria,1974-05-26 00:00:00,persona natural,161266
210022,femenino,soltero,arequipa,arequipa,miraflores,1974-10-18 00:00:00,persona natural,161328
210124,femenino,soltero,lima,lima,los olivos,1993-08-16 00:00:00,persona natural,161429
210241,femenino,casado,ica,ica,ica,1958-09-27 00:00:00,persona natural,161576
210845,femenino,soltero,ica,ica,ica,1969-06-18 00:00:00,persona natural,161646
210748,femenino,soltero,arequipa,arequipa,cerro colorado,1977-09-12 00:00:00,persona natural,161894
210711,femenino,soltero,la libertad,sanchez carrion,huamachuco,1987-05-23 00:00:00,persona natural,161936
210711,femenino,soltero,la libertad,sanchez carrion,huamachuco,1987-05-23 00:00:00,persona natural,161937
211286,masculino,soltero,la libertad,trujillo,la esperanza,1987-06-30 00:00:00,persona natural,162069
211433,femenino,soltero,arequipa,arequipa,cerro colorado,1993-12-16 00:00:00,persona natural,162100
211322,femenino,soltero,arequipa,arequipa,alto selva alegre,1981-07-14 00:00:00,persona natural,162101
210926,NO ESPECIFICA,"",pasco,pasco,yanacancha,2012-01-21 00:00:00,persona jurídica,162140
42484,masculino,soltero,lima,lima,s.j.de lurigancho,1979-11-26 00:00:00,persona natural,162148
211549,masculino,casado,lima,lima,villa el salvador,1949-10-13 00:00:00,persona natural,162154
211611,masculino,casado,lima,lima,ate,1956-01-09 00:00:00,persona natural,162262
211666,masculino,soltero,huanuco,huanuco,amarilis,1983-08-08 00:00:00,persona natural,162276
210449,masculino,soltero,cuzco,cusco,santiago,1991-02-14 00:00:00,persona natural,162350
211726,femenino,soltero,lima,lima,ate,1987-06-16 00:00:00,persona natural,162351
211655,masculino,casado,lima,lima,san martin de porres,1988-01-31 00:00:00,persona natural,162355
211864,masculino,soltero,arequipa,arequipa,paucarpata,1982-10-23 00:00:00,persona natural,162437
211887,masculino,soltero,lambayeque,chiclayo,chiclayo,1991-11-12 00:00:00,persona natural,162488
177601,masculino,soltero,piura,piura,piura,1982-03-27 00:00:00,persona natural,162497
211815,femenino,casado,piura,piura,catacaos,1980-08-08 00:00:00,persona natural,162867
212172,masculino,soltero,lima,lima,la victoria,1983-04-14 00:00:00,persona natural,162900
212348,masculino,casado,san martin,san martin,tarapoto,1961-03-20 00:00:00,persona natural,162902
212113,femenino,casado,lima,lima,breña,1966-05-17 00:00:00,persona natural,162928
212202,femenino,soltero,la libertad,trujillo,victor larco herrera,1994-07-01 00:00:00,persona natural,163256
212688,femenino,casado,lima,lima,san juan de miraflores,1987-10-10 00:00:00,persona natural,163286
212132,femenino,soltero,la libertad,trujillo,trujillo,1988-05-05 00:00:00,persona natural,163306
212467,masculino,soltero,cuzco,cusco,san jeronimo,1983-02-20 00:00:00,persona natural,163347
212435,masculino,soltero,lima,lima,san borja,1969-06-10 00:00:00,persona natural,163351
212804,masculino,soltero,lima,lima,los olivos,1994-07-15 00:00:00,persona natural,163554
212682,masculino,soltero,amazonas,chachapoyas,chachapoyas,1985-04-18 00:00:00,persona natural,163564
213527,masculino,soltero,lima,lima,independencia,1988-04-23 00:00:00,persona natural,164011
213077,masculino,soltero,junin,chupaca,tres de diciembre,1988-05-01 00:00:00,persona natural,164061
213756,masculino,soltero,amazonas,chachapoyas,chachapoyas,1989-04-04 00:00:00,persona natural,164207
213763,masculino,soltero,arequipa,arequipa,alto selva alegre,1989-03-05 00:00:00,persona natural,164214
213799,masculino,soltero,la libertad,sanchez carrion,huamachuco,1994-05-11 00:00:00,persona natural,164245
213878,masculino,casado,lambayeque,chiclayo,la victoria,1988-11-10 00:00:00,persona natural,164302
214018,femenino,soltero,lima,lima,pachacamac,1982-02-11 00:00:00,persona natural,164413
213293,masculino,soltero,piura,piura,piura,1998-12-06 00:00:00,persona natural,164477
212691,masculino,casado,arequipa,arequipa,alto selva alegre,1958-11-03 00:00:00,persona natural,164494
210601,masculino,viudo,arequipa,caraveli,caraveli,1994-11-05 00:00:00,persona natural,164505
214101,masculino,soltero,la libertad,trujillo,la esperanza,1994-09-21 00:00:00,persona natural,164508
214103,masculino,soltero,arequipa,arequipa,paucarpata,1991-01-28 00:00:00,persona natural,164512
214241,masculino,soltero,lima,lima,ancon,1981-10-16 00:00:00,persona natural,164693
214559,masculino,soltero,la libertad,trujillo,florencia de mora,1981-10-07 00:00:00,persona natural,165034
214572,masculino,soltero,cajamarca,san ignacio,san jose de lourdes,1966-08-01 00:00:00,persona natural,165046
214463,femenino,casado,piura,piura,26 de octubre,1964-03-05 00:00:00,persona natural,165096
214697,femenino,soltero,la libertad,trujillo,el porvenir,1963-07-28 00:00:00,persona natural,165184
214776,masculino,soltero,lambayeque,chiclayo,jose leonardo ortiz,1997-12-10 00:00:00,persona natural,165284
214833,femenino,soltero,lima,lima,la molina,1972-08-08 00:00:00,persona natural,165459
214681,femenino,soltero,la libertad,trujillo,trujillo,1975-08-21 00:00:00,persona natural,165464
135920,masculino,casado,lima,lima,santa anita,1976-03-15 00:00:00,persona natural,165479
214899,masculino,soltero,lima,lima,el agustino,1974-12-17 00:00:00,persona natural,165522
214953,masculino,soltero,la libertad,trujillo,el porvenir,1980-12-25 00:00:00,persona natural,165566
214991,masculino,soltero,arequipa,arequipa,sachaca,1988-02-13 00:00:00,persona natural,165598
215209,masculino,soltero,junin,huancayo,el tambo,1962-08-01 00:00:00,persona natural,165772
215294,femenino,soltero,junin,huancayo,el tambo,1976-07-15 00:00:00,persona natural,165906
215357,femenino,casado,lima,lima,los olivos,1966-04-14 00:00:00,persona natural,165965
215502,femenino,soltero,lima,lima,san miguel,1980-06-09 00:00:00,persona natural,166107
215560,femenino,soltero,lima,lima,ate,1971-05-12 00:00:00,persona natural,166166
215715,masculino,soltero,la libertad,trujillo,trujillo,1969-03-05 00:00:00,persona natural,166317
215715,masculino,soltero,la libertad,trujillo,trujillo,1969-03-05 00:00:00,persona natural,166320
215715,masculino,soltero,la libertad,trujillo,trujillo,1969-03-05 00:00:00,persona natural,166321
215715,masculino,soltero,la libertad,trujillo,trujillo,1969-03-05 00:00:00,persona natural,166323
215754,masculino,soltero,lima,lima,ate,1991-10-23 00:00:00,persona natural,166446
215853,femenino,soltero,cuzco,cusco,cuzco,1985-07-19 00:00:00,persona natural,166458
215856,masculino,soltero,arequipa,arequipa,cerro colorado,1994-05-27 00:00:00,persona natural,166463
216152,masculino,soltero,lambayeque,lambayeque,lambayeque,1972-08-06 00:00:00,persona natural,166714
216283,masculino,casado,piura,piura,catacaos,1976-05-03 00:00:00,persona natural,167044
216300,masculino,soltero,cuzco,quispicanchi,andahuaylillas,1964-11-10 00:00:00,persona natural,167066
201919,masculino,soltero,lima,lima,chorrillos,1992-02-01 00:00:00,persona natural,167162
216385,masculino,casado,piura,piura,piura,1964-04-13 00:00:00,persona natural,167196
216005,masculino,soltero,la libertad,trujillo,moche,1967-08-05 00:00:00,persona natural,167241
215464,masculino,soltero,ancash,santa,santa,1979-03-09 00:00:00,persona natural,167303
216528,femenino,casado,lima,lima,cieneguilla,1980-09-14 00:00:00,persona natural,167400
216577,masculino,soltero,arequipa,arequipa,alto selva alegre,1963-02-03 00:00:00,persona natural,167493
216689,femenino,soltero,lima,lima,s.j.de lurigancho,1958-07-05 00:00:00,persona natural,167648
204399,masculino,casado,lima,lima,los olivos,1982-06-30 00:00:00,persona natural,167767
216898,NO ESPECIFICA,"",lima,lima,san borja,2016-09-27 00:00:00,persona jurídica,167798
216968,masculino,soltero,lima,lima,pachacamac,1991-11-03 00:00:00,persona natural,167849
217083,masculino,soltero,moquegua,mariscal nieto,moquegua,1983-01-24 00:00:00,persona natural,167992
217111,NO ESPECIFICA,"",piura,piura,piura,1993-07-24 00:00:00,persona jurídica,168020
210693,masculino,casado,callao,callao,ventanilla,1985-08-28 00:00:00,persona natural,168046
217173,masculino,soltero,lima,lima,san martin de porres,1991-12-09 00:00:00,persona natural,168086
217248,masculino,casado,callao,callao,callao,1962-07-16 00:00:00,persona natural,168140
217292,masculino,casado,arequipa,arequipa,cayma,1971-10-06 00:00:00,persona natural,168170
43524,masculino,divorciado,lima,lima,san borja,1979-09-17 00:00:00,persona natural,168246
217453,masculino,casado,lima,lima,san martin de porres,1958-08-01 00:00:00,persona natural,168316
217528,masculino,casado,lima,lima,comas,1988-08-12 00:00:00,persona natural,168402
217607,femenino,casado,lima,lima,carabayllo,1987-05-02 00:00:00,persona natural,168483
217671,masculino,soltero,arequipa,caylloma,majes,1988-01-08 00:00:00,persona natural,168538
217746,masculino,casado,lima,lima,pueblo libre,1979-09-08 00:00:00,persona natural,168598
217971,masculino,soltero,lima,lima,ate,1978-05-29 00:00:00,persona natural,168804
218061,masculino,casado,cuzco,urubamba,chinchero,1980-09-14 00:00:00,persona natural,168887
218101,masculino,casado,callao,callao,bellavista,1966-08-05 00:00:00,persona natural,168920
210911,masculino,soltero,la libertad,viru,viru,1998-03-16 00:00:00,persona natural,169112
218279,masculino,soltero,lima,lima,villa maria del triunfo,1981-05-31 00:00:00,persona natural,169145
218365,femenino,soltero,cuzco,cusco,santiago,1984-07-13 00:00:00,persona natural,169218
218534,masculino,casado,lima,lima,villa maria del triunfo,1990-05-06 00:00:00,persona natural,169415
218592,masculino,soltero,la libertad,trujillo,trujillo,1982-09-09 00:00:00,persona natural,169476
218628,masculino,casado,piura,piura,piura,1982-10-01 00:00:00,persona natural,169549
218673,masculino,soltero,cuzco,paucartambo,paucartambo,1989-08-05 00:00:00,persona natural,169602
218810,masculino,soltero,lima,lima,puente piedra,1989-02-04 00:00:00,persona natural,169734
218882,masculino,soltero,lambayeque,chiclayo,la victoria,1969-09-02 00:00:00,persona natural,169840
128863,masculino,soltero,lima,lima,san juan de miraflores,1988-03-18 00:00:00,persona natural,169854
218897,NO ESPECIFICA,"",lambayeque,lambayeque,lambayeque,2018-01-17 00:00:00,persona jurídica,169864
218901,femenino,casado,lima,lima,chaclacayo,1975-02-19 00:00:00,persona natural,169873
218999,NO ESPECIFICA,"",piura,piura,piura,2017-06-15 00:00:00,persona jurídica,170038
219095,femenino,soltero,callao,callao,mi peru,1976-04-05 00:00:00,persona natural,170141
219111,masculino,soltero,lima,lima,ate,1994-06-20 00:00:00,persona natural,170164
219368,masculino,soltero,la libertad,trujillo,victor larco herrera,1980-02-02 00:00:00,persona natural,170564
219368,masculino,soltero,la libertad,trujillo,victor larco herrera,1980-02-02 00:00:00,persona natural,170565
219442,masculino,soltero,la libertad,trujillo,trujillo,1984-06-21 00:00:00,persona natural,170639
219504,femenino,casado,lima,lima,ate,1984-12-25 00:00:00,persona natural,170683
219540,NO ESPECIFICA,"",huanuco,huanuco,amarilis,2015-08-05 00:00:00,persona jurídica,170710
219610,masculino,soltero,amazonas,bagua,aramango,1982-03-22 00:00:00,persona natural,170778
219612,masculino,casado,lima,lima,ate,1965-05-30 00:00:00,persona natural,170779
219662,femenino,soltero,huanuco,huanuco,huanuco,1989-04-21 00:00:00,persona natural,170819
219668,NO ESPECIFICA,"",san martin,san martin,la banda de shilcayo,2015-04-01 00:00:00,persona jurídica,170823
219668,NO ESPECIFICA,"",san martin,san martin,la banda de shilcayo,2015-04-01 00:00:00,persona jurídica,170824
219688,masculino,soltero,lima,lima,lurigancho (chosica),1968-09-14 00:00:00,persona natural,170841
219668,NO ESPECIFICA,"",san martin,san martin,la banda de shilcayo,2015-04-01 00:00:00,persona jurídica,170855
219743,masculino,soltero,lambayeque,chiclayo,pimentel,1985-01-16 00:00:00,persona natural,170892
219950,masculino,soltero,arequipa,arequipa,paucarpata,1955-11-03 00:00:00,persona natural,171143
220024,femenino,soltero,lima,lima,ate,1984-08-17 00:00:00,persona natural,171223
220056,masculino,viudo,lambayeque,chiclayo,la victoria,1955-04-19 00:00:00,persona natural,171257
